,AlexNet,AlexNet_Places365,GoogLeNet,GRCNN55,ResNet101,ResNet152,ResNet18,ResNet18_Places365,ResNet50,ResNet50_Places365,Resnext50_32x4d,Vgg16,Vgg19
47,2.906452553274816,1.8197889676224288,1.3416686090813523,3.564909497707298,1.6292308711428931,1.61706654930217,1.4178604365485787,1.9740002698756067,1.8889936590714225,1.7385864718179591,1.473907058109796,4.308273390948861,4.060791441445468
48,1.5968187633016226,1.3608666632443436,2.3304881138507536,1.920733461139084,1.2978256338766685,1.2858712034915178,1.1890513233053854,1.3742641906015998,1.213506805046218,1.3684538024767334,1.1237075696668948,1.960680955988978,1.9555353608111612
49,1.8190422680620555,1.4250039169704245,1.1671715004032504,2.583329408048528,1.3920765071739238,1.3482244639554153,1.269678549360787,1.7066919844256712,1.4589201191522263,1.4789457387749243,1.290459902502835,2.5661460772220583,2.6553935065903493
50,3.588462492481526,2.3634572736214734,1.3607492064798876,2.7301699589961266,1.7140711676008682,1.821219262910636,1.5816731896663452,2.6364730851454112,1.6645210541419846,2.5446149396486604,1.6219103929772265,6.427869950741986,5.659879530908944
51,2.145737771282914,1.6562259059438305,1.5837056965784673,2.6698948686283037,1.482185493008317,1.4985026142516182,1.2974781108688187,2.290089972546302,1.413223146018408,1.997521213181057,1.275349283709316,4.832318001262959,4.478207160392148
52,3.1888543980548616,2.2471537781133004,1.7335887490001236,2.8334219072012488,1.9842108041597253,1.8226312893374097,2.176753581821208,2.352570052390955,2.2764420329910235,2.0730890504794304,2.0194425544381867,4.468452766667776,4.284719598227016
53,2.293214231308678,1.5735093693774826,1.297318439570753,2.7992210280092213,1.6545405098088866,1.710248114801063,1.4305891226133511,2.2183227035262187,1.82884275344105,1.873809489998344,1.4576854075307304,4.524494031272663,4.148536577469319
54,2.1333583245809136,1.5492567406414406,1.148639057199111,3.071649401274383,1.186070768903511,1.2243860011635943,1.2105699183999326,1.8984864673832464,1.393069777399208,1.669832205756411,1.3400363708726346,3.242369227397327,3.0750878545375886
55,3.610988673313385,2.3020961926198167,1.2795177985035782,3.296456166598786,1.716013628067074,1.650274616932996,1.280892353656701,3.1705794947531327,1.6860002936480345,3.2821109475962045,1.4577296871322094,7.291497688523922,7.816297215111014
56,2.5224982148720785,1.7798447463390383,1.380465157189125,2.087219809827459,1.6273749236107953,1.5325582728754157,1.3350709886516086,1.8818922681719497,1.739878427013887,1.937813681550416,1.4114387294685735,3.620247028075698,3.5526951173984567
57,1.726734882131178,1.3958514105547488,1.4675007132619842,1.9285825011521367,1.1429934576356966,1.2088445460293782,1.137028405014852,1.6921933702197498,1.2547935756882267,1.5224052962832464,1.1881602059827687,2.354298315708589,2.634984777150764
58,2.448734441914394,1.539834096508246,1.1157076991488557,2.671493575766371,1.3796475822714187,1.304202524100524,1.19053457618843,1.688271004251685,1.2740971311978413,1.5137112928348704,1.2214122147457884,3.0680201046574886,3.178480470077936
59,3.6303781065045455,2.2606051566620327,1.455678397632707,3.2025444515454327,1.922629148071571,1.7259005807554788,1.500410665702749,2.8699330092669944,1.8226809095981704,2.8039136924028263,1.5630995282435824,8.283241748939842,9.06124722035042
60,2.058316353520124,1.5989338916910172,1.7458069829794125,3.3949621582772327,1.4314058672351295,1.3523330525039048,1.2532232907028156,2.056320147738889,1.4888478352436785,1.8463946149294947,1.2632373525871008,3.6383906697404327,3.670037539789555
61,3.162879115277608,2.027759160499341,1.3865173442662662,3.933010434810442,1.925533061126724,1.9794459031448104,1.530780563026308,2.936310356541743,2.166759116332317,2.861270530034872,1.6230420155621923,6.369079516109728,9.75197697527127
62,2.1484278029888837,1.575706257781507,1.2660245689855194,3.682328328690282,1.614866575897028,1.6005186163919725,1.4083501381216172,1.680118386663397,1.5615237705239593,1.5962450291754835,1.3702707041703672,3.207455851850937,3.5241746598761114
63,9.596044356863434,2.18617501631876,1.2867488563435403,3.710975672704432,1.93246684367587,1.8192584258832163,1.3062327150262063,3.5193751599266463,2.1479884987223774,2.085397215099542,1.5438118916914922,322.5799809380833,10.621208282999838
