,Network Name,Layer Number,Context Ratio,pCon1,pConRel,Context Error Bars,Category Ratio,pCat1,pCatRel,Category Error Bars,pConVCat,Confounds Removed,AlexNet,AlexNet_Places365,GoogLeNet,GRCNN55,ResNet101,ResNet152,ResNet18,ResNet18_Places365,ResNet50,ResNet50_Places365,Resnext50_32x4d,Vgg16,Vgg19,0,2,5,7,10,12,14,17,19,21,24,26,28
65,,,,,,,,,,,,,1.740279265213653,1.3434358541970648,1.169322344238188,2.212017100785821,1.3110394684003894,1.2992980231063374,1.4027609709521562,1.6900524353454869,1.4166422154561154,1.531819207256105,1.254897353754492,2.8135565360738606,2.781595914409387,,,,,,,,,,,,,
66,,,,,,,,,,,,,2.419608740923042,1.5440040205503511,1.2370594870887008,3.057952443249708,1.3564332229922635,1.347027408775163,1.222234259068946,1.635677621849953,1.3775746015613055,1.4853218736125515,1.2298319013808277,3.194438141121983,2.9286694235991804,,,,,,,,,,,,,
67,,,,,,,,,,,,,1.929006154302876,1.5534131221347414,1.3108584845799274,4.613880962636999,1.5424672331304394,1.5633066441662202,1.924249718666854,1.8016633704757472,2.121708293278086,1.7879712037411173,1.6285822284993097,3.2790421710993063,3.5637592131345985,,,,,,,,,,,,,
68,,,,,,,,,,,,,1.9197327859421704,1.5014229105334698,1.2133351252038107,2.8147658490177445,1.409883495766504,1.334886250599507,1.3014633360006518,1.848715304446495,1.475142977867533,1.751026368461832,1.3462799280353226,4.13903262731951,3.888892330544291,,,,,,,,,,,,,
69,,,,,,,,,,,,,2.1321090174505435,1.3463758371372838,1.2503170078350312,2.1562232870244404,1.2796009089470306,1.4387032715466002,1.2171123756242133,1.7282471440475071,1.4374339618218073,1.432518156981136,1.2315228676711858,2.960370950077239,2.909508035843785,,,,,,,,,,,,,
70,,,,,,,,,,,,,2.04448069038655,1.5690484590642466,1.1498380169376858,2.138743731841082,1.538955350305122,1.4933787265475962,1.298801764051056,1.673660705012736,1.5127979620577996,1.4877070321467147,1.2551492646816422,2.5088924064030422,2.299257110723982,,,,,,,,,,,,,
71,,,,,,,,,,,,,2.626402256237027,2.1124371880191606,1.2933197688312643,3.660340193488561,1.627828938547694,1.7663996482316626,1.423587956177122,3.29026273727069,1.7842050534207268,2.981826698363132,1.3933115672386178,5.636207444454291,6.131834061464941,,,,,,,,,,,,,
72,,,,,,,,,,,,,3.186546984747205,2.055309487028993,1.4434063894539917,3.295797521514204,1.6407150861202868,1.5070274161249018,1.4064241758184497,2.527155438499584,1.7098787609997264,2.1807121262183875,1.4044109065004722,4.829212168989408,5.6054412118684525,,,,,,,,,,,,,
73,,,,,,,,,,,,,1.798375387622762,1.4943605375924132,1.204201906274834,2.1956586042665576,1.263800092057819,1.269600530364997,1.1660205618168809,1.6738472109420162,1.3591809722575123,1.6377937020837396,1.1628993835047456,2.5095506220777524,2.351094785683663,,,,,,,,,,,,,
74,,,,,,,,,,,,,2.631920773242912,2.385239535658556,1.486335131193344,2.294102592280508,1.418880878350319,1.443977820048603,1.434036326278796,2.181708094621562,1.4807437185539525,1.8831551452539803,1.3144001041729858,3.725147123444348,3.7731432240818807,,,,,,,,,,,,,
75,,,,,,,,,,,,,2.20929343243744,1.8624090999135727,1.2519949764529072,4.13587646961273,1.448245672775099,1.414843636765215,1.2971665910610557,1.9342274355875109,1.5109620026251491,1.9287093578796093,1.3597028801256548,3.9655037845609775,4.806292835463872,,,,,,,,,,,,,
76,,,,,,,,,,,,,2.2321474656757783,2.0460982197095827,1.8034533595850213,2.317424668669861,1.543261463610692,1.4831900452727158,1.387514096767604,1.9439998992071432,1.580349278499986,1.61599851124315,1.334035365839174,3.4609100746828965,3.656629669459408,,,,,,,,,,,,,
77,,,,,,,,,,,,,2.661077591484241,1.9426155212747824,1.56903533306511,4.252243291943285,1.6824280500676871,1.5903225719763434,1.5568233068053423,2.037846803715296,1.9065743829053527,2.100200279101329,1.5818320351477877,4.494303538514897,6.109275008413183,,,,,,,,,,,,,
78,,,,,,,,,,,,,1.606411095163623,1.3860448488114303,1.1914914270198584,2.7276089250345854,1.4092292786005065,1.421559835983283,1.3785299519663847,1.402916953162728,1.3936747960932296,1.42185217466354,1.337732989560884,2.2343613468058736,2.3273115830653457,,,,,,,,,,,,,
79,,,,,,,,,,,,,2.2839812448216144,1.6748621356093285,1.257524899395094,2.2030111571283144,1.3945107752255077,1.4166779706965895,1.4014982564218377,2.048057977759443,1.5109953886376226,1.9411682752953925,1.347521580755244,2.5993289136921187,2.6298132146931974,,,,,,,,,,,,,
80,,,,,,,,,,,,,2.7031318620137794,1.876349384851316,1.3972507809629284,3.710548938596473,1.533613962640834,1.6102177296603797,1.300384737202132,2.276792865511476,1.5734883122628676,2.056415587399945,1.5172957117889816,4.835991213022719,4.900543071641175,,,,,,,,,,,,,
81,,,,,,,,,,,,,2.111262268388693,1.6263141460558226,1.281046406757203,3.244873093589147,1.5184034971509883,1.4235579533184617,1.180099892745531,2.431283116446535,1.4842069701112612,2.097194971284805,1.2754725267769491,2.9512198912640826,3.391188596290623,,,,,,,,,,,,,
82,,,,,,,,,,,,,5.0592160102515855,2.305297879063571,1.698224410062371,3.093236630328541,2.073966523453512,2.142023480057229,1.4838930812808206,4.073433658466977,2.0825537736679816,3.0021873107884334,1.618310191590517,19.3480034089408,18.04322819416819,,,,,,,,,,,,,
83,,,,,,,,,,,,,2.120764999945452,1.56342241881173,1.3525819798091598,2.364170536690505,1.5585422047138309,1.441902430024821,1.3727984386016046,1.6226267304907946,1.5490368562190564,1.578642615082753,1.4037914416371122,3.00683627665216,2.8786179065974205,,,,,,,,,,,,,
84,,,,,,,,,,,,,1.727288489377232,1.469829432046515,1.5013842582689123,2.1751842112500404,1.428666015007752,1.42874441924916,1.2364999004572377,1.5262710442280432,1.648717887496357,1.400389285378694,1.3174243469153988,2.6344576880519144,2.6393545210774456,,,,,,,,,,,,,
85,,,,,,,,,,,,,1.4995223671784996,1.321379425998633,1.4771930874012151,2.662100917225068,1.3181337620947229,1.224040820910806,1.2121900624191508,1.5299607727296682,1.308673248059612,1.4976616590713134,1.168177222009216,2.44755691543805,2.594956563007639,,,,,,,,,,,,,
86,,,,,,,,,,,,,1.8028812684152733,1.4171842376680224,1.3567833840997203,2.653289690661764,1.290938834833353,1.3025538206426075,1.22568572279717,1.8259821676459784,1.4386986059881262,1.74216034608457,1.3417250911481693,3.177585542479649,3.3885130078799457,,,,,,,,,,,,,
87,,,,,,,,,,,,,1.724504961162861,1.473419988196426,1.2630118002270192,3.208339033802768,1.5389513504899126,1.5695531598169064,1.485930500436277,1.7284554364022564,1.922338891043308,1.5482737136742664,1.6181672832803464,2.865487454820389,3.2887183493054444,,,,,,,,,,,,,
88,,,,,,,,,,,,,2.406144966826965,2.330249363828059,2.187279338799245,2.9208484831158,1.4520419762628474,1.3454417158969694,1.297365831604988,2.7446234343704914,1.5753208948003914,2.126123781613839,1.3542983244496027,4.241197847585477,3.582746997375537,,,,,,,,,,,,,
89,,,,,,,,,,,,,2.2245669131618464,1.7887644230398263,1.3028734648268552,3.4571120139624094,1.658996205912237,1.4373925301630213,1.4135822243362042,2.583127741591816,1.7200423218993188,2.4049845390339795,1.3996093204316644,4.967524481100542,4.341626388479622,,,,,,,,,,,,,
90,,,,,,,,,,,,,2.168540986083773,1.6324482864801886,1.5653892592335716,2.787556732244924,1.3608039668912135,1.288160481986278,1.1368685753239,1.7333503009257196,1.3415622718490443,1.5439120480275743,1.3225117342797812,3.30413874336454,2.787493304701624,,,,,,,,,,,,,
91,,,,,,,,,,,,,1.949439507847475,1.7036917455952516,1.2364523295319467,2.497030757767282,1.2790056846061415,1.3341359709473508,1.2255746668946983,1.86845331392643,1.383216715178896,2.0372069565140465,1.1917642351712854,2.925817781891188,3.0289447945117627,,,,,,,,,,,,,
92,,,,,,,,,,,,,1.2535174777811755,1.264394195716879,1.4649919376880505,1.5205898299645957,1.190665049710331,1.1817774924292177,1.1555919681108695,1.26132671939808,1.152698955433527,1.228084671468496,1.132876436005855,1.804195312991195,1.8100934760364569,,,,,,,,,,,,,
93,,,,,,,,,,,,,2.3050930068040367,2.0309243839372138,1.299887822097029,3.263875160582798,1.569926499685595,1.5587313855826292,1.1686629217305518,3.253473447555938,1.7479465456705852,2.1751714661151804,1.3903968066859975,4.7710366727871465,5.1090504676935815,,,,,,,,,,,,,
94,,,,,,,,,,,,,2.262977795208464,1.828059588870423,1.3151231334959894,3.04599166688368,1.5961995057134386,1.5923051655349258,1.3971988794162222,2.472811676718365,1.5796704133800965,1.915074825641483,1.3667367439434288,3.2975444819404864,2.991059768389741,,,,,,,,,,,,,
95,,,,,,,,,,,,,2.780259144176401,1.985418854478232,1.4115109700402344,3.423683254731201,1.5707471806084763,1.486777085599028,1.352501318813229,3.898001544910046,1.700908363972588,2.87124553443059,1.3641164702145658,4.307208147453175,4.611053819204328,,,,,,,,,,,,,
96,,,,,,,,,,,,,1.7792929292488189,1.3560463883387304,1.080809257402014,2.600844593141204,1.2105459573692368,1.2100914309757955,1.2421936521284145,1.923330758626155,1.3607065711255917,2.0108119634567827,1.161470322467936,2.211855256086472,2.3471073286288617,,,,,,,,,,,,,
97,,,,,,,,,,,,,2.4817687141732847,2.202863222887438,2.270080574017785,2.8763981647367105,1.872500178225224,1.7260806664811623,1.5510008094001382,2.2555276847200183,2.2220836583970254,1.774739147433873,1.9900439082252672,3.422913994846984,3.4919020942808783,,,,,,,,,,,,,
98,,,,,,,,,,,,,2.5943783353015184,1.862991021799004,1.7294160944578876,2.2565315757899485,1.5841709643853654,1.522915608403916,1.421193667466394,2.4392938571265703,1.723769890526268,2.0926487394151043,1.3935851768620438,3.468203201525327,3.232806673819827,,,,,,,,,,,,,
99,,,,,,,,,,,,,2.774188852811614,2.118895132714075,1.383122425723883,3.297734154827618,1.578241897784889,1.5463190056233935,1.3639212805236574,2.114988678173765,1.6477686836924144,1.941588242597429,1.4471116561312,3.900677195465662,4.918272930473791,,,,,,,,,,,,,
100,,,,,,,,,,,,,3.045629256450169,2.6473195193922066,1.5374516805246026,4.034604361594885,1.857191360887733,1.6010776446958768,1.6991817754006513,2.33091336267088,2.025696782180364,2.0295436095679253,1.523465919622759,6.730525607146024,7.437234356988643,,,,,,,,,,,,,
101,,,,,,,,,,,,,2.395903320876915,1.5651362106952824,1.7588328111757814,3.4487055801865925,1.649188408677292,1.7219209351653852,1.5398133112731938,1.6450767562406454,1.9301213924000955,1.5897473009007566,1.6508664441047392,3.3997161204621302,3.4050944633303795,,,,,,,,,,,,,
102,,,,,,,,,,,,,4.292874533822557,2.309489947612824,1.3729348113441642,3.14482976480743,1.8840167606949287,1.781746520398779,1.5803140999922054,3.2961173184723727,1.9038580585738127,3.096179041104414,1.5335626170225432,5.7871964295051415,6.864498524011085,,,,,,,,,,,,,
103,,,,,,,,,,,,,2.1062278397638408,1.532836890122795,1.6276563543642415,3.801431638009066,1.5140951845900248,1.499961886944078,1.843040096874452,1.8900419901191183,2.181475123235445,1.83078708864382,1.6398847592632635,3.060085782029574,2.8796777643518903,,,,,,,,,,,,,
104,,,,,,,,,,,,,3.199409722348768,1.9705246396147016,2.244548162685988,2.064132117965475,1.4467875045934009,1.376767770923785,1.4210227229827024,2.2902770919915967,1.3859681795695924,1.9357013762370765,1.267541916348688,9.93975520363785,5.323504376103933,,,,,,,,,,,,,
105,,,,,,,,,,,,,3.027011315783859,1.878088403626701,1.1765885144551465,3.1259375037494026,1.6586067373421671,1.685920234852248,1.3868296572626302,1.8832929374271623,1.7046519937658406,1.8348123563338568,1.464622788341429,4.640807996464948,4.649893910018913,,,,,,,,,,,,,
106,,,,,,,,,,,,,2.735271283420527,2.1311849056549086,1.4823562041702731,2.769433732814446,1.8412526132180107,1.7096926256681888,1.7174454350095931,1.8217293339798688,2.0397615597874914,1.7251504318238329,1.6785261180135644,4.149109666382409,4.258630537786916,,,,,,,,,,,,,
107,,,,,,,,,,,,,1.9959124586895487,1.4653151936235906,1.2805577771367125,2.014337435568695,1.3469502266851725,1.276295418845137,1.243738313680025,1.7551310158867852,1.3562266266559178,1.5657671112654512,1.206492425715468,2.6982027092507685,2.6116526893774137,,,,,,,,,,,,,
108,,,,,,,,,,,,,2.2687830134801623,1.5748309227430637,1.1071192189067436,3.12733453214688,1.5565793639531218,1.5534900082843195,1.321071067653916,2.6331167573764898,1.4025984171420656,2.2096712127438027,1.3165592275233666,4.137411472138304,4.765648359722498,,,,,,,,,,,,,
109,,,,,,,,,,,,,2.239196634344603,1.617612674377381,1.111259366109629,3.6018742058607973,1.3486639118062878,1.4351098151508737,1.2053214519506183,2.196557614691033,1.5043206762089971,2.012069240393037,1.3535149487986209,4.620749572175967,4.37178886242316,,,,,,,,,,,,,
110,,,,,,,,,,,,,1.875196618846825,1.503804974481778,1.3499267209271224,2.7799824485366185,1.3299811337858245,1.301309855146026,1.2616152194909402,2.502836885500411,1.444687223690699,2.149429880421549,1.1706395159680654,3.453907993055232,3.324082547048816,,,,,,,,,,,,,
111,,,,,,,,,,,,,2.094383107221686,1.704279100052838,1.351865718425906,2.424000035974732,1.4722328587300155,1.455887641696286,1.395743506445262,1.9600889848570044,1.5812001580410946,1.6607103121750026,1.3753047994146306,2.6515535513508524,2.8125677639087936,,,,,,,,,,,,,
112,,,,,,,,,,,,,2.0757573250281816,1.6159473531822517,1.4480483557520991,2.11923408668786,1.50139978956815,1.365918181721142,1.3431228190012474,2.2224947060098947,1.486388606142197,1.8154431638818267,1.2496585652154517,3.569555804605691,3.4770983290106297,,,,,,,,,,,,,
113,,,,,,,,,,,,,3.222197356354888,2.0641388422582434,1.3918924408030136,2.515144706784351,1.441444112291978,1.4129989218963768,1.3055591883916586,2.6954846129734915,1.5250967347516058,2.338063627848892,1.3484624617030976,4.324180422562553,4.124906043638306,,,,,,,,,,,,,
114,,,,,,,,,,,,,2.230195210286064,1.4072042895606942,1.193701017860271,2.031759687072097,1.3451078157671608,1.4485453706970275,1.2572343523972127,1.5726099208068385,1.3295888805340017,1.4004916565735068,1.2531370219319835,3.0818384720297023,3.323741893118173,,,,,,,,,,,,,
115,,,,,,,,,,,,,2.646586454378063,1.582852030844502,1.120365697119298,2.1990784848806464,1.3115749578950782,1.3589021601144573,1.229471738666264,2.116380238612733,1.1809356766930477,1.7597230079336208,1.17380470242124,3.265327236415072,3.770802678682623,,,,,,,,,,,,,
116,,,,,,,,,,,,,2.0055998463821947,1.5121628556836348,1.358918311188782,2.0486765311005954,1.557096128734683,1.4747853032367404,1.3776934222444526,1.701686069914779,1.6966540653724191,1.5628452333185945,1.24488852996922,3.286785398499597,3.66058919174614,,,,,,,,,,,,,
117,,,,,,,,,,,,,4.676283565280153,2.893114413362988,1.6446213631650135,3.11129626025763,1.9542637127305005,1.8468305389878727,2.145142642267268,5.249435046136525,2.1907770926359307,3.858502640945936,1.7461286627263826,13.600472036466517,11.117365230009288,,,,,,,,,,,,,
118,,,,,,,,,,,,,2.177734938999423,1.4470868471834153,1.3539726250742727,3.3279207414443968,1.6175691801379788,1.6542239975893822,1.5098943711671398,2.3143250075117128,1.602734966910302,1.9436487213483755,1.4003352487041514,3.4928487489485054,3.577861110787786,,,,,,,,,,,,,
119,,,,,,,,,,,,,4.219397520775234,2.2617317564254726,2.063518653731252,4.040923803357184,1.679828236553505,1.5988591118522046,1.6066903397954375,1.9695600084016889,1.8790511206508984,1.8740531400760068,1.4994395460251644,5.82607968813766,5.28560403586049,,,,,,,,,,,,,
120,,,,,,,,,,,,,2.191467390731532,1.752282423000882,1.291272328817403,2.763373459297282,1.650414079679333,1.6662696517960136,1.4879036424310468,2.49564025715297,1.648706106279764,2.0401674614048546,1.506904111653076,3.7972837638926,4.053801403385772,,,,,,,,,,,,,
121,,,,,,,,,,,,,1.6713161854140333,1.342715316171044,1.304896795556881,2.7276375182881005,1.5181364175193155,1.4372702783129725,1.3215858061549022,1.7237248807030277,1.5682373006931298,1.572002264205116,1.433097499730558,3.4281934489713386,3.7108884662459887,,,,,,,,,,,,,
122,,,,,,,,,,,,,2.7889489586992293,1.8992236059296104,1.248263609544393,2.385155931988848,1.580461939442115,1.436890178222436,1.335565609293336,2.169882211807003,1.620867955799189,1.897340594156297,1.4665877011243738,3.769753398642112,3.913795176597787,,,,,,,,,,,,,
123,,,,,,,,,,,,,4.160802161964982,1.551148206905113,2.01205300770575,2.361353164698221,1.4503989327479363,1.3887332496959226,1.455648764806135,2.3177192305251944,1.4476254299550384,2.073178699069503,1.2459883414146329,9.824357112350253,6.637764221271676,,,,,,,,,,,,,
124,,,,,,,,,,,,,1.7941023852188465,1.3740118945060642,1.5589314494215674,2.130997817383124,1.689135399048594,1.613618675791448,1.81474727620298,1.6582722065634878,1.9106582016454483,1.6153103703720926,1.7342403273227167,3.3086353735504965,2.892736103903064,,,,,,,,,,,,,
125,,,,,,,,,,,,,2.99856960954264,2.216259712370855,1.413505098709857,2.444026961195903,1.6264259249590742,1.701764183319752,1.5652098316774254,2.0313278469262794,1.9984651682662435,1.919863370590097,1.503485994994271,4.243945983596718,3.862928809382295,,,,,,,,,,,,,
126,,,,,,,,,,,,,2.7410319103102307,1.7995720876605632,1.8553109057792376,3.540002658319353,1.661748872799041,1.6468633734621947,1.4626509470188012,1.929294111013198,1.82257220601938,1.736179973807226,1.4518480661578943,4.057116202611301,4.366445009017155,,,,,,,,,,,,,
127,,,,,,,,,,,,,3.4717624690312543,1.855469613904204,1.377554397828526,4.617838250759879,1.477664339525312,1.5154754906206382,1.345045081738881,2.464827390573183,1.5370466486206376,1.852525391811613,1.3729765951558055,4.93270112817719,5.704452072826864,,,,,,,,,,,,,
128,,,,,,,,,,,,,1.9609147145318253,1.620675384443037,1.3472715845767105,3.850493352613871,1.5125663737396629,1.3779476024226835,1.2158920144386622,1.6723934232742104,1.4639873152521314,1.6387717285491223,1.2908344773033644,3.320257334896721,3.5704672695786965,,,,,,,,,,,,,
129,,,,,,,,,,,,,2.4056197880817862,1.706546244260551,1.1942820575928876,3.6234241160773273,1.4550439091700231,1.2829075656239004,1.2498143364548568,2.061785213086157,1.476145125645176,2.0148582988117028,1.2472750588098327,3.3347689064722847,2.791965525069608,,,,,,,,,,,,,
130,,,,,,,,,,,,,2.587575204939536,1.8461263748569523,1.6813691876596095,3.1584344055640727,1.8665418997315373,1.756107388660267,1.8402768716278788,2.1307760551421886,1.8752398246345343,1.8746910508930137,1.519257896615053,3.776048202324604,4.038105230125253,,,,,,,,,,,,,
131,,,,,,,,,,,,,1.784094056377007,1.3144744037774834,1.2111175526613491,2.320340224188614,1.2569634918556538,1.3327381421744366,1.2630655047496775,1.543056010514002,1.4499350268489068,1.351716319895139,1.275852406018109,2.724399641823384,2.9398841473462256,,,,,,,,,,,,,
132,,,,,,,,,,,,,3.4653939584611395,2.0613693834844007,1.3126082033750806,1.946469455093952,1.6176287113079375,1.5829757461228169,1.3788144543256278,2.747698080909229,1.707626627813977,2.0703592586105906,1.3807909497531106,5.896126382219606,5.352698272461141,,,,,,,,,,,,,
133,,,,,,,,,,,,,1.8656722664270835,1.3937160897518706,1.2094189798118842,1.9050449245640624,1.4800933402277106,1.4445215669118228,1.165138620184187,1.6601591513818597,1.3713020207191138,1.5355917685485652,1.2705200779754766,2.864596308917375,2.9973716120537923,,,,,,,,,,,,,
134,,,,,,,,,,,,,5.514932598120371,2.170008477420629,1.8063752824913089,2.398431941844032,1.9633850033933395,1.7176026415310697,1.5678138886584394,2.7263998953189783,1.904961936305288,2.584643691866596,1.4767786413585773,7.3618211128975615,5.541652931074759,,,,,,,,,,,,,
135,,,,,,,,,,,,,2.2472596007139045,1.797632970314056,1.2683587127094986,2.1209218999664987,1.474315759853828,1.5049026869055246,1.5101421490990914,1.9291980217683031,1.638419655266276,1.7469992018959255,1.4637117681547809,2.393613693576013,2.4630015306314177,,,,,,,,,,,,,
136,,,,,,,,,,,,,3.370631414453508,1.9571208769036008,1.4690201194513235,2.7881484147598297,1.8699015273072257,1.866064932860339,1.5019455076390509,2.130457662302466,2.0970506640845907,1.9328501150867448,1.6100658570388922,4.577266615227586,4.827491794657093,,,,,,,,,,,,,
137,,,,,,,,,,,,,2.218848918641445,1.5925274745906637,1.223012544929558,3.3868485810411464,1.419636251509392,1.256418300805339,1.2773662375115844,1.9340014681756488,1.4892325180184054,1.9381709590922824,1.2064698656475408,3.308496258426945,3.368493510139189,,,,,,,,,,,,,
138,,,,,,,,,,,,,5.673360016415732,3.3294860380691174,1.521762596380479,4.924535399071629,1.871852205766121,1.7892518261367782,1.4758498316624131,2.756840277979969,1.8673787565456923,2.4888073792337733,1.6615461989341676,14.604482450866437,14.559476317655855,,,,,,,,,,,,,
139,,,,,,,,,,,,,2.9350199769853305,2.5332823468994623,1.3478047131799276,3.9615926517228375,1.7955673686783775,1.629483727264347,1.3852563585568354,4.5717664580087165,1.825731596572172,3.1845446019238723,1.550702425348758,6.136714576104963,5.546190712852728,,,,,,,,,,,,,
140,,,,,,,,,,,,,2.915572440638212,1.790423445975931,1.2743678881424758,2.2982382365784217,1.604491192190403,1.568020002659598,1.3326881763417826,2.0413071018944424,1.5448428669194822,1.7821205659538917,1.474063147267996,4.109889868276963,3.6909451171434657,,,,,,,,,,,,,
141,,,,,,,,,,,,,3.2551944626032223,1.816504968016044,1.1903502915303594,2.1834900927329026,1.429167712682833,1.3706528139433145,1.4051253244110324,2.0195708699200043,1.3774719141720022,2.0079261054200828,1.3848486453135214,4.076158766166997,3.650593940770633,,,,,,,,,,,,,
142,,,,,,,,,,,,,1.8841403693762624,1.2991527356997166,1.294953852371776,1.849335277330178,1.50336393646864,1.3365765686607778,1.6144324302432145,1.4976404006657846,1.521657923457939,1.5286556242822242,1.2840080036941055,2.4349737040788986,2.3569710623797446,,,,,,,,,,,,,
143,,,,,,,,,,,,,2.3821356579506365,1.372530839805829,1.1306201082769227,1.8974639438441696,1.477359093989621,1.3932991333992255,1.3358956735263678,1.823874425460043,1.4453999164871176,1.807372046017176,1.27462891236777,3.4664012200065426,3.333969011138083,,,,,,,,,,,,,
144,,,,,,,,,,,,,1.545560303603978,1.1390702208383705,1.2173175120832798,1.9582897006236903,1.3215739477167605,1.3404366466093065,1.1664365677945832,1.3350721682907118,1.3895379507222143,1.383661743837226,1.227546401178104,2.518188607628965,2.4417949637524057,,,,,,,,,,,,,
145,,,,,,,,,,,,,2.4423702249392663,1.7795569647576734,2.087541247413443,3.559742102855284,1.646515628939606,1.5799778607295034,1.423715670550776,2.678825252691954,1.7257497083170206,2.2421048135279382,1.5444533070259716,4.160326659940823,3.8046661858979465,,,,,,,,,,,,,
0,,,,,,,,,,,,,1.0000096023686076,1.0000096023686076,1.0150978250026952,1.0499834534779082,1.0088265300465062,1.0000096023686076,1.092664818457204,1.0000096023686076,1.0152453878885943,1.0000096023686076,1.0000096023686076,1.0000096023686076,1.0000096023686076,,,,,,,,,,,,,
1,,,,,,,,,,,,,1.006688644165742,1.0053941805291216,1.097568566520251,1.5214915855737614,1.0248817166150972,1.0642332602325015,1.1339670500008856,1.0000054538854783,1.0244530309805593,1.007909988097425,1.017719317493254,1.1205157770250045,1.106499453401134,,,,,,,,,,,,,
2,,,,,,,,,,,,,1.6995094825093957,1.3684481152868582,1.3733109139022752,1.5506283587534029,1.2223966754105062,1.1792209404260312,1.2380596860080832,1.3797050997508356,1.2565965441358449,1.2643739625468382,1.1707840324983871,1.7620011772292468,1.9150918547083813,,,,,,,,,,,,,
3,,,,,,,,,,,,,1.4629562283959796,1.3002430911238554,1.0675150035896384,1.153388697219254,1.066026658312616,1.0856695657068474,1.08965874575483,1.2951413006093946,1.0942447517993694,1.1902670508588309,1.0794954189446748,1.5167152282976686,1.643023480206243,,,,,,,,,,,,,
4,,,,,,,,,,,,,1.0000094649943658,1.0474668059488046,1.1023783580850148,1.0000094649943658,1.003957430912148,1.0054798553532822,1.0000094649943658,1.0000094649943658,1.0000094649943658,1.1150806106120623,1.0000094649943658,1.0000094649943658,1.0000094649943658,,,,,,,,,,,,,
5,,,,,,,,,,,,,1.1779868279531545,1.184319816132253,1.5435615526351072,1.215423591876303,1.0362815637085507,1.0346456861447768,1.0238491494810185,1.1818051002405725,1.0316908287817266,1.1278864597350695,1.0407688468026544,1.1471509240509528,1.4480672722428485,,,,,,,,,,,,,
6,,,,,,,,,,,,,1.556690113408031,1.353800625649166,1.3105196776259742,1.3919376972413815,1.0662621422201504,1.0583082008166615,1.1890925761348925,1.3096486986962568,1.1727648945190388,1.2788534506457925,1.138846584479598,1.9276754266782548,2.080035552194787,,,,,,,,,,,,,
7,,,,,,,,,,,,,2.295508039330321,1.684795954775396,1.1866582489534008,1.3761079442446706,1.1919284046310623,1.2076408496246684,1.20290907880986,1.5918318930514936,1.3718176838422969,1.458685757059542,1.2439238392535574,1.9236874160173587,1.8487022494689969,,,,,,,,,,,,,
8,,,,,,,,,,,,,1.410502055366817,1.1076357485774644,1.2771032211230442,1.1699615084470851,1.1244202865813482,1.0753428882835838,1.1251245868552266,1.1396410016536735,1.2673838765638077,1.131274888648384,1.113553406344964,1.4206633035617309,1.5041299983640668,,,,,,,,,,,,,
9,,,,,,,,,,,,,1.3783248542730482,1.3922151629628958,1.2723122165658134,1.3957696287935868,1.2166165940287823,1.2425553365771864,1.1313705856731695,1.1973959481889829,1.1281786005482897,1.0616021646499645,1.2769444060696225,1.351798577325808,1.2824643509428868,,,,,,,,,,,,,
10,,,,,,,,,,,,,1.3227246708410734,1.266580808975956,1.0916137800503534,1.0998750292492552,1.0504563406894143,1.0666226480117575,1.0497096564086683,1.1267145275924282,1.0789985963442277,1.0676010303233665,1.0724514242045429,1.1461304982018747,1.1447257568122209,,,,,,,,,,,,,
11,,,,,,,,,,,,,1.0000096023686076,1.0118552857343428,1.2341254179395216,1.0312090513364056,1.011318034512831,1.0155591271077329,1.1029444629973062,1.007073779531089,1.0086957522982996,1.0082758745145115,1.0103850686451714,1.0380783277583077,1.0385094609317362,,,,,,,,,,,,,
12,,,,,,,,,,,,,1.1699465066300094,1.165799079138094,1.1356505124223857,1.206791443597269,1.0504938296016602,1.0464061568277023,1.1115638242891916,1.1424724382264873,1.1398539560868497,1.1686136990172618,1.050330156000686,1.1256738287616612,1.2042188490764911,,,,,,,,,,,,,
13,,,,,,,,,,,,,1.7297653082544229,1.3421790096923945,1.133684530272113,1.3689761065545236,1.1361720976414629,1.1230903058511452,1.1691404431227013,1.4074091813763618,1.3298281784615025,1.29379377847662,1.1179965052756748,2.3547930050300008,2.092129994338888,,,,,,,,,,,,,
14,,,,,,,,,,,,,1.2801435714234295,1.1220323481616714,1.0000094649943658,1.5565807159943874,1.0067030673219746,1.0000094649943658,1.0000094649943658,1.2657463878601742,1.0000094649943658,1.2620729600921337,1.0000094649943658,1.7232540918951949,1.9718383027058328,,,,,,,,,,,,,
15,,,,,,,,,,,,,1.4142672877646414,1.1798944774328584,1.423281667605551,1.5494940403523356,1.036450702971872,1.0488316479045037,1.1163452434537082,1.3876487904068575,1.0558561555350627,1.2949521481664457,1.0498457749208077,1.8156983866226664,1.782828425903422,,,,,,,,,,,,,
16,,,,,,,,,,,,,2.4992222786306,1.8973341679060176,1.306487210505539,1.480403114877229,1.1891238902775685,1.242808271886999,1.206539327056276,2.63726952335789,1.39666099842444,2.13050296927437,1.2013226568445936,6.742965620225083,3.832296311601077,,,,,,,,,,,,,
17,,,,,,,,,,,,,1.7036869647745971,1.4071390221368778,1.0564615749492514,1.3352552101595514,1.1178921286899282,1.079898104550636,1.078724305177355,1.3591335759028025,1.1151121686350682,1.3110532683278866,1.0966477265773666,1.8515473823155744,1.607094870990731,,,,,,,,,,,,,
