,Layer1inVals,Layer1inOutRatios,Layer2inVals,Layer2inOutRatios,Layer3inVals,Layer3inOutRatios,Layer4inVals,Layer4inOutRatios,Layer5inVals,Layer5inOutRatios,Layer6inVals,Layer6inOutRatios,Layer7inVals,Layer7inOutRatios,Layer8inVals,Layer8inOutRatios,Layer9inVals,Layer9inOutRatios,Layer10inVals,Layer10inOutRatios,Layer11inVals,Layer11inOutRatios,Layer12inVals,Layer12inOutRatios,Layer13inVals,Layer13inOutRatios,Layer14inVals,Layer14inOutRatios,Layer15inVals,Layer15inOutRatios,Layer16inVals,Layer16inOutRatios,Layer17inVals,Layer17inOutRatios,Layer18inVals,Layer18inOutRatios,Layer19inVals,Layer19inOutRatios
11,1.0,1.0000096023686076,0.8350225001889868,1.032494903269434,0.8350225001889868,1.032494903269434,0.8067654101692869,1.0093000226603415,0.635961650917616,0.9809589556013101,0.635961650917616,0.9809589556013101,0.6573392426584677,0.9656035184816149,0.49739052918302945,0.9073183210372572,0.49739052918302945,0.9073183210372572,0.3467541981360984,0.857774873873983,0.5373195103070227,0.9503820512107323,0.5829080400647622,0.9302347776198178,0.5082150714255609,0.8942965527022215,0.4355192136134432,0.9162696662701958,0.4355192136134432,0.9162696662701958,0.45254246746283444,0.9570448363869374,0.059740360164768844,0.7545705983705115,0.6966666672201842,0.9878602436460776,0.014535638865210936,0.725602259985332
12,1.0,1.0000096023686076,0.8543435466999241,1.0259709121098552,0.8543435466999241,1.0259709121098552,0.8456538064890902,1.0343839055814303,0.7272085196561495,1.0593751490581749,0.7272085196561495,1.0593751490581749,0.7402471672955977,1.0451279331829892,0.589946763818432,1.031625056988325,0.589946763818432,1.031625056988325,0.4881749772794583,1.1087381271534873,0.6015469962740945,1.0141865152238514,0.6632993365480979,1.002675532431422,0.6025728403776065,0.9718174053987633,0.4994828959353859,0.9841545494978617,0.4994828959353859,0.9841545494978617,0.4670046520784016,0.9690307231389139,0.11121166081905536,1.121755406664296,0.7079813632803996,1.0024691364505212,0.019975427492154307,0.8325527174580177
13,1.0,1.0000096023686076,0.8877232966206816,1.0655913480933499,0.8877232966206816,1.0655913480933499,0.8421711862739649,1.0457368065649697,0.7536447245445982,1.1351598019019673,0.7536447245445982,1.1351598019019673,0.7559843699690293,1.0733814630223089,0.5737512100893233,1.012608994440614,0.5737512100893233,1.012608994440614,0.4226215398795469,1.0086124609611442,0.5733016013507624,0.9715739340504419,0.6595112146900761,0.9849002869672032,0.6140998962895912,0.9791563730001117,0.5506720953490961,1.0272030405417527,0.5506720953490961,1.0272030405417527,0.5295383279180534,1.0160080872261166,0.09193248458734532,0.9656911703154081,0.7204726098779366,1.0063099637061883,0.03239300465677187,1.500627640685928
14,1.0,1.0000094649943658,0.780754958320373,0.9787086547541671,0.780754958320373,0.9787086547541671,0.7748865241104151,0.9766404882921845,0.5346916313048634,0.8635954644566823,0.5346916313048634,0.8635954644566823,0.6161171389999008,0.918967089781472,0.505117673395619,0.9144979675054374,0.505117673395619,0.9144979675054374,0.31528869960662365,0.7764495465596934,0.5050030191212032,0.8767029099282926,0.6331326984267869,0.9518902839334552,0.6072397647989337,0.9620949493433801,0.490032858167211,0.9389911202651173,0.490032858167211,0.9389911202651173,0.44789556185257956,0.9057621958124756,0.0768393689299411,0.8636340809761963,0.6898429614706321,0.9842818076680241,0.015642341483041763,0.7370396376899484
15,1.0,1.0000094649943658,0.7502361883467877,0.9540149089147416,0.7502361883467877,0.9540149089147416,0.8096973449535342,1.0078493498399157,0.6221641512293048,0.9655594907260878,0.6221641512293048,0.9655594907260878,0.7120846033052988,1.024509653638766,0.5593677062087715,0.9880122079787241,0.5593677062087715,0.9880122079787241,0.4170887405623967,0.9792172529503501,0.5845227603049296,0.984568011947823,0.6665528885807384,0.9851159663940694,0.6647225840236373,1.014377431997008,0.5298494788688124,0.9812371078772817,0.5298494788688124,0.9812371078772817,0.5191888425137848,1.0042539137121758,0.10237982441050984,1.0280766822862728,0.694379485602834,0.9873499076252543,0.02917366755652366,1.3031396463435068
16,1.0,1.0000098894377727,0.7930646859195855,1.0145725335533287,0.7930646859195855,1.0145725335533287,0.8153555512135777,1.0410680177832468,0.6636064142233181,1.0307479850229244,0.6636064142233181,1.0307479850229244,0.6955172754230654,1.0154666665540244,0.57734169003994,1.01125670426325,0.57734169003994,1.01125670426325,0.42527208610922296,0.9949761705847063,0.6033828027311096,0.9979524621658148,0.6927779782766491,1.0123058980000859,0.6620788179846386,1.0123370970983891,0.5609374926921821,1.018500770645674,0.5609374926921821,1.018500770645674,0.5399987869268127,1.0348732786729014,0.10998379634451898,1.057849409613546,0.7179309765649464,1.0061865704788238,0.02044196934224018,0.9658984424974079
17,1.0,1.000009743789258,0.8120426481918716,1.0025126542580518,0.8120426481918716,1.0025126542580518,0.7547621156875647,0.9577405127808809,0.4779094674872816,0.7994105444117624,0.4779094674872816,0.7994105444117624,0.554951519176022,0.8513664472027036,0.4089191282487934,0.7758421916907418,0.4089191282487934,0.7758421916907418,0.2738029241559333,0.714947063913584,0.4889614302502446,0.8765457403094142,0.5665951794064346,0.9077920356110968,0.427683634748356,0.7969371637964623,0.37266443038081853,0.8040783738141455,0.37266443038081853,0.8040783738141455,0.4504884390248809,0.9276060193876554,0.07372424854644272,0.7920159580457538,0.6955160701044089,0.9838492265709944,0.019577788111882825,0.9146238631041818
18,1.0,1.0000094649943658,0.8828127920154866,1.095972213812355,0.8828127920154866,1.095972213812355,0.8698356177737965,1.074682279688619,0.7292510178454372,1.1420967652733016,0.7292510178454372,1.1420967652733016,0.7246258949276674,1.081370668206334,0.6121925190869149,1.1137064455269148,0.6121925190869149,1.1137064455269148,0.37558650999577947,1.0297754568166702,0.5979377148908178,1.0370059863274155,0.6645749072344408,1.0155901729536458,0.6218551411182347,1.0115439483319084,0.5585080559408153,1.044495834105853,0.5585080559408153,1.044495834105853,0.5424882320785277,1.0459984769877466,0.12725789739827348,1.2558907308558311,0.7182175774283646,1.013166984559153,0.026715288626800372,1.3043982301487207
19,1.0,1.0000101942001327,0.7887800158058961,0.9782914050094652,0.7887800158058961,0.9782914050094652,0.7584436370813141,0.9659808082826901,0.6444783695925886,0.9921363045680612,0.6444783695925886,0.9921363045680612,0.6242522894551444,0.9260034496795712,0.5661541006108581,0.9932106765966262,0.5661541006108581,0.9932106765966262,0.4129685244456354,0.9790532511839023,0.6063623237962656,1.0092815359511529,0.7009341606494405,1.0148085728079532,0.6672769962422975,1.0138883071420488,0.5596136480250964,1.0182535781150475,0.5596136480250964,1.0182535781150475,0.5230839913598764,0.9981282286060272,0.09548046113896483,0.9695232852792508,0.7102324930063202,0.9978857400319391,0.024160361467840265,1.0710571272619143
20,0.9989410185026011,0.9994718178634568,0.8572504942052072,1.0237029356419007,0.8572504942052072,1.0237029356419007,0.7840413353363012,0.9841760592191545,0.5683498557570703,0.8706943813177058,0.5683498557570703,0.8706943813177058,0.6360682446004562,0.9289168185956064,0.4841915445010234,0.8609914977211743,0.4841915445010234,0.8609914977211743,0.3740217711149649,0.8798103492400466,0.513915583971768,0.8784091355235627,0.6464321099825504,0.9609796486712272,0.5742170886564626,0.9199610729640844,0.4901233096087555,0.9263610784542012,0.4901233096087555,0.9263610784542012,0.483282639788984,0.9455113976361654,0.09012527243365112,0.9141440014483371,0.7164495038415098,1.0021460681452314,0.023902290177895306,0.9771989939578638
21,1.0,1.0000098894377727,0.8140641597126681,1.0060852736677792,0.8140641597126681,1.0060852736677792,0.827679347122477,1.0215935966571497,0.6836813951931137,1.0130533453160286,0.6836813951931137,1.0130533453160286,0.700395926317852,1.002238523039343,0.6054038189822876,1.0391880953628483,0.6054038189822876,1.0391880953628483,0.444138907189621,1.049763740885214,0.6064621025315455,1.0128093519069425,0.661300756285044,0.9929737315029519,0.6479121360625868,1.0225245499370725,0.5304416146826165,1.0241638569736735,0.5304416146826165,1.0241638569736735,0.4853780404541549,0.9832597157674935,0.11118751977479979,1.1168403757475258,0.7159952085473555,1.006264419079954,0.02293594323526054,1.0770523019414597
22,1.0,1.0000094649943658,0.8126500959356613,1.0116964252968976,0.8126500959356613,1.0116964252968976,0.8070497954615816,1.0169782114632322,0.6518487304924304,1.0262867780038396,0.6518487304924304,1.0262867780038396,0.7225652542426957,1.0584383654711074,0.6515946116756919,1.1503229021867227,0.6515946116756919,1.1503229021867227,0.5241050308683374,1.1945228646824995,0.6671954030881189,1.1061728943868685,0.7233785526704242,1.0706301694977751,0.6688920836307752,1.0686370872239763,0.5728110595249797,1.095806704606011,0.5728110595249797,1.095806704606011,0.5037915894873431,1.0288597460094695,0.09201648140293102,1.0437320587664611,0.6956414499626805,0.9995112234170422,0.021851890807987863,1.1005278947732242
23,1.0,1.000009743789258,0.8380414378733486,1.033037916111428,0.8380414378733486,1.033037916111428,0.763580149052953,0.9843263772000049,0.6449043568214858,1.0033518882610926,0.6449043568214858,1.0033518882610926,0.6637646824883295,0.9719819508288593,0.5351780827740855,0.9491461292212641,0.5351780827740855,0.9491461292212641,0.39041473203759997,0.91492953013304,0.5726268708704612,0.9633759337676585,0.6300444014780163,0.9591721731640448,0.5551334093894584,0.9137186023575878,0.46945411010722055,0.9221945673719177,0.46945411010722055,0.9221945673719177,0.4989835030882757,0.9824542619804909,0.09437003338086163,1.010928743749821,0.6944037619706991,0.9836407192760007,0.013644877243867794,0.6396495426631538
