,Network Name,Layer Number,Context Ratio,pCon1,pConRel,Context Error Bars,Category Ratio,pCat1,pCatRel,Category Error Bars,pConVCat,Confounds Removed
17,Vgg19,17,1.0469714239057824,0.006463205661239315,0.0008956944221132726,0.01662987406526006,1.288477658837608,1.3974664958233886e-53,4.524657428680766e-60,0.011693024583968798,5.274511348547929e-16,True
18,Vgg19,18,1.0469612196485965,0.006488642109208566,0.0008980912442140096,0.016634605826005684,1.288503740755219,1.375498303048863e-53,4.4371081791158046e-60,0.011692500098856754,5.32190541468328e-16,True
19,Vgg19,19,1.0469612196485965,0.006488642109208566,0.0008980912442140096,0.016634605826005684,1.288503740755219,1.375498303048863e-53,4.4371081791158046e-60,0.011692500098856754,5.32190541468328e-16,True
20,Vgg19,20,1.0661960319852168,0.001332786492792042,0.00014749072477253993,0.019687008999720795,1.4221979812215422,2.3350407352053227e-54,5.5138891510465085e-64,0.016854520977582225,1.9608488715354075e-16,True
21,Vgg19,21,1.0661909867668333,0.0013452713419818488,0.0001484921043264336,0.019703187225948493,1.422404986273603,2.4361224679902274e-54,5.7787396109211064e-64,0.01686885184033184,2.0029539686690366e-16,True
22,Vgg19,22,1.0796647069139846,0.0018668017414322272,0.00022056494060817,0.02449471171908376,1.541294350507726,6.781623985145517e-55,4.666354267494179e-68,0.02138380598580699,1.4972566402894173e-17,True
23,Vgg19,23,1.0796637930392132,0.0019369934922469992,0.00022603587090758016,0.02458664812365831,1.5428640357393462,6.581574729997973e-55,5.820911211384302e-68,0.021440388015903335,1.6652780785366968e-17,True
24,Vgg19,24,1.1081135325986067,0.0008916324955577211,0.00018792073476021394,0.030969363527154087,1.7517357123384691,1.3465016203087077e-50,2.4844242076673144e-68,0.032333565378641405,1.4868983997790396e-17,True
25,Vgg19,25,1.1083256521801501,0.0008907887548505756,0.0001864462138555512,0.031027464315858136,1.7541891442189508,1.0910854671658375e-50,2.596885571531186e-68,0.03237951309206419,1.4364907157552047e-17,True
26,Vgg19,26,1.136667615233042,0.0003119457159012766,4.368132399250839e-05,0.035828341505806674,1.8997276235084783,1.3188725476005445e-45,1.7645031864071382e-71,0.04288870729063631,8.373523962191114e-18,True
27,Vgg19,27,1.137379462805692,0.000316230271152943,4.484306248472411e-05,0.03605370976571201,1.9083794023700487,7.582751792341328e-46,1.9089934822901823e-71,0.043082325722866334,7.70667990887972e-18,True
28,Vgg19,28,1.137379462805692,0.000316230271152943,4.484306248472411e-05,0.03605370976571201,1.9083794023700487,7.582751792341328e-46,1.9089934822901823e-71,0.043082325722866334,7.70667990887972e-18,True
29,Vgg19,29,1.1638194251683245,0.00032407079404481084,6.220694139742034e-05,0.043075869308835404,2.1191556371460054,3.4234270544325146e-47,8.73479522669532e-73,0.05160687676504773,1.713378272259146e-18,True
30,Vgg19,30,1.164502927332763,0.0003263997918956346,6.323033518635926e-05,0.0432801263871612,2.1272458758262176,3.7275452451725135e-47,1.02433223381119e-72,0.052019856399491075,1.943072805547875e-18,True
31,Vgg19,31,1.2267019000665456,0.00022565273882632321,3.95802060735181e-05,0.057963275629083086,2.5879655811919045,8.971856944841604e-37,7.86868868022508e-75,0.09213371243728079,4.853538736377478e-16,True
32,Vgg19,32,1.2289424067098027,0.00023140338597192806,4.2515482154871566e-05,0.05864800014500644,2.6264136491691925,2.531678408369425e-37,1.0166744314038741e-74,0.09315342853574404,3.7394246927648016e-16,True
33,Vgg19,33,1.2710276894290813,0.0002773573073716098,1.816280319088233e-05,0.07040170661584307,3.1433404935317224,5.8483663053657044e-27,2.931201739955949e-75,0.16027133957662792,8.090758999279598e-13,True
34,Vgg19,34,1.2761511974751794,0.000277998536493276,2.0877656239015677e-05,0.07174544578326489,3.2119681316323128,8.953526626117546e-28,3.891332870898846e-75,0.16161912920098823,4.007253129879461e-13,True
35,Vgg19,35,1.407017269393955,0.0004103855372198201,1.586441221668607e-05,0.10907337857163177,1.7541631576377963,0.7489404860871645,1.439628628014641e-79,2.343944713095566,0.8256750034986255,True
36,Vgg19,36,1.421901286308721,0.00031875842678675604,1.9123114694145694e-05,0.11079291523095003,2.550826605257352,0.35612803249278957,8.789602428098471e-79,1.6695125849373476,0.8395695423472747,True
