,Layer1inVals,Layer1OutVals,Layer1inOutRatios,Layer2inVals,Layer2OutVals,Layer2inOutRatios,Layer3inVals,Layer3OutVals,Layer3inOutRatios,Layer4inVals,Layer4OutVals,Layer4inOutRatios,Layer5inVals,Layer5OutVals,Layer5inOutRatios,Layer6inVals,Layer6OutVals,Layer6inOutRatios,Layer7inVals,Layer7OutVals,Layer7inOutRatios,Layer8inVals,Layer8OutVals,Layer8inOutRatios,Layer9inVals,Layer9OutVals,Layer9inOutRatios,Layer10inVals,Layer10OutVals,Layer10inOutRatios,Layer11inVals,Layer11OutVals,Layer11inOutRatios,Layer12inVals,Layer12OutVals,Layer12inOutRatios,Layer13inVals,Layer13OutVals,Layer13inOutRatios,Layer14inVals,Layer14OutVals,Layer14inOutRatios,Layer15inVals,Layer15OutVals,Layer15inOutRatios,Layer16inVals,Layer16OutVals,Layer16inOutRatios,Layer17inVals,Layer17OutVals,Layer17inOutRatios,Layer18inVals,Layer18OutVals,Layer18inOutRatios
13,0.8173078112548231,0.8327135286810924,0.9814993789632914,0.8173078112548231,0.8327135286810924,0.9814993789632914,0.8063920566806468,0.8031292810759266,1.0040625783190835,0.6084863241421978,0.6079109814343467,1.000946425916659,0.6084863241421978,0.6079109814343467,1.000946425916659,0.6484043917839944,0.6314816828452632,1.02679841616701,0.45822478092265423,0.47032912082210476,0.9742641070612575,0.45822478092265423,0.47032912082210476,0.9742641070612575,0.3318129418180338,0.3371459128027636,0.9841820090880066,0.5210360075119376,0.5313166314483634,0.9806506641653566,0.6004476236915071,0.5828274416113622,1.0302322451246113,0.507092225978319,0.4969669442632305,1.0203741553275734,0.44115716861297805,0.466567714436441,0.9455372820767165,0.44115716861297805,0.466567714436441,0.9455372820767165,0.46928166948214056,0.4750343345738443,0.9878900014735472,0.09386139075143396,0.08111147465390196,1.1571900418767525,0.7064317561383502,0.7014439622207558,1.007110751800904,0.021167704700756865,0.023501611276884212,0.9006916356231737
14,0.8377638509428788,0.7920527668176579,1.0577121702495664,0.8377638509428788,0.7920527668176579,1.0577121702495664,0.8444592137372658,0.8042668413126425,1.0499739270103756,0.653397002340589,0.5881959393352648,1.1108492232690512,0.653397002340589,0.5881959393352648,1.1108492232690512,0.6700126918156675,0.6207046971879735,1.0794387328645616,0.5595720978846079,0.4895514101905614,1.1430303053703603,0.5595720978846079,0.4895514101905614,1.1430303053703603,0.4294542472336018,0.3740339369193452,1.1481692029624766,0.577747054100241,0.5379068080695496,1.0740653314533624,0.6072373343927968,0.5933573885337765,1.023392218799733,0.5448800550337334,0.49418161207518435,1.1025907110255568,0.4874879769513064,0.4551179863022538,1.07112439328547,0.4874879769513064,0.4551179863022538,1.07112439328547,0.44549473661806216,0.4675329521950333,0.9528627544358033,0.08184984991808397,0.0848520241080795,0.9646187086100441,0.7116198146823158,0.702599677286833,1.0128382316233264,0.023557882307630503,0.023541998345609966,1.000674707464819
15,0.7564073350625211,0.7451070443721713,1.0151659963165043,0.7564073350625211,0.7451070443721713,1.0151659963165043,0.8020170858874607,0.7743509459174108,1.03572816707452,0.5924239801655555,0.5764196087571997,1.0277651404726886,0.5924239801655555,0.5764196087571997,1.0277651404726886,0.6179118505788315,0.6056560897682035,1.0202355115678248,0.5478942360387691,0.5252718532877334,1.0430679515939028,0.5478942360387691,0.5252718532877334,1.0430679515939028,0.3818542873948557,0.3720276220367022,1.0264138057931196,0.5462393573353609,0.5419783530280138,1.0078619455621078,0.6233183010231034,0.6207787189481521,1.0040909618797087,0.563211420486113,0.5334381312101272,1.0558139501734602,0.5228455618231466,0.4910283431698187,1.0647971122154227,0.5228455618231466,0.4910283431698187,1.0647971122154227,0.5259626519041272,0.48583456016098475,1.082596206679586,0.0871906526791244,0.08404737105336192,1.0373989285609755,0.7083281604564182,0.7016493139174628,1.0095187815429705,0.031076421184708054,0.02031583221930942,1.5296651817773483
16,0.8219337170196946,0.841294720579046,0.9769866574866587,0.8219337170196946,0.841294720579046,0.9769866574866587,0.8417366839130257,0.8109314272594451,1.0379874988415327,0.6222347564198699,0.6061407141204221,1.0265516602408107,0.6222347564198699,0.6061407141204221,1.0265516602408107,0.590158156008131,0.6039869582468681,0.9771041376805941,0.4483759717679817,0.4591139302518644,0.9766115602765701,0.4483759717679817,0.4591139302518644,0.9766115602765701,0.25203330361191095,0.3009775669277222,0.8373823543880102,0.5197362850782039,0.5421008668257935,0.95874461172043,0.6027641556652907,0.6153309795264884,0.9795771312036522,0.5004410474463715,0.5415379983286799,0.9241106791967624,0.46171575106437057,0.4730606728758028,0.97601804068289,0.46171575106437057,0.4730606728758028,0.97601804068289,0.4772851814428375,0.48132026521199456,0.9916166343684286,0.09592995264718837,0.08971463741346261,1.069278719871336,0.69322840195355,0.6921913333571069,1.0014982397878536,0.01501685113671275,0.019384316041582143,0.7746907914883067
17,0.8551456077039796,0.7992171583613021,1.069979039811097,0.8551456077039796,0.7992171583613021,1.069979039811097,0.8137438388548575,0.7941771489535212,1.02463768937084,0.5697982333192555,0.5674150072402606,1.0042001463630408,0.5697982333192555,0.5674150072402606,1.0042001463630408,0.5880061370581197,0.607412513819704,0.9680507458768876,0.4806228537186504,0.46763457066496905,1.0277744287279962,0.4806228537186504,0.46763457066496905,1.0277744287279962,0.336391624023889,0.3353652095385787,1.0030605872526925,0.5328774394764451,0.5298308289336424,1.0057501571755165,0.5881599154455138,0.5833481481579598,1.0082485344347938,0.5421745152013233,0.5003689912422037,1.0835493899318867,0.4957090604867316,0.45528343499762497,1.088792216851284,0.4957090604867316,0.45528343499762497,1.088792216851284,0.5187635465529967,0.48112708661577974,1.07822561020613,0.10118344383011627,0.07788839258738176,1.2990824495010622,0.6991491328093148,0.6988252957012553,1.0004634020978513,0.0060474172026963756,0.02131337961259438,0.28373807029284415
18,0.8561967811258477,0.854441170734505,1.0020546884343524,0.8561967811258477,0.854441170734505,1.0020546884343524,0.7674218242260363,0.7933582070802256,0.9673081054399849,0.6745943642208019,0.6844621841348074,0.9855831043076851,0.6745943642208019,0.6844621841348074,0.9855831043076851,0.6339044382061438,0.6493062597414933,0.9762795733072382,0.5666811383635004,0.5604962362436425,1.0110346898336162,0.5666811383635004,0.5604962362436425,1.0110346898336162,0.31666699946583854,0.3255229143885327,0.972794803280349,0.5525952516607466,0.5425076556761329,1.018594384575166,0.6088501798289031,0.5887021765540097,1.034224441623149,0.4818871118393839,0.5041579776252345,0.9558256205906839,0.4205490039803162,0.4402222624946785,0.9553106233136037,0.4205490039803162,0.4402222624946785,0.9553106233136037,0.4689332907516154,0.4822987982800871,0.9722879103656611,0.08745854402298228,0.0870053541725713,1.0052087581818483,0.6984679433298343,0.7100269438952435,0.9837203353129166,0.032663594231164765,0.01997810145449793,1.634969884678946
19,0.7696559113071074,0.79562704725041,0.9673576507572792,0.7696559113071074,0.79562704725041,0.9673576507572792,0.7255233392276585,0.7726825522725983,0.9389668979761016,0.4928113943935229,0.5816864550571029,0.8472113973242589,0.4928113943935229,0.5816864550571029,0.8472113973242589,0.5053189651045454,0.6276369209796767,0.8051135110340457,0.46360892276426224,0.5089398545675979,0.910930670104723,0.46360892276426224,0.5089398545675979,0.910930670104723,0.3093173088852025,0.33919142228385263,0.9119255044909421,0.5046036997879101,0.47838894640291163,1.0547979914295924,0.5505778750057976,0.5476355153048078,1.005372843102318,0.4160344728791512,0.44173335956250276,0.9418226264169769,0.2848694099662395,0.3530321667904858,0.8069219656556142,0.2848694099662395,0.3530321667904858,0.8069219656556142,0.3555202241262878,0.407821270335442,0.8717549818670923,0.06264943489785624,0.07669240849217075,0.8168922599979617,0.7181032354328736,0.7023900029243314,1.022371093613408,0.018006283563136452,0.02641487768935027,0.6816720400865636
20,0.8508750243425343,0.8396641136645426,1.0133516610934625,0.8508750243425343,0.8396641136645426,1.0133516610934625,0.809094535424703,0.8097716220112797,0.9991638548843006,0.6434517727891864,0.654313219000924,0.9834002341748161,0.6434517727891864,0.654313219000924,0.9834002341748161,0.6720853247840416,0.6522043180681925,1.0304827891583668,0.498792816479219,0.49363426311143505,1.0104501525790957,0.498792816479219,0.49363426311143505,1.0104501525790957,0.343398854866321,0.3323485552185064,1.0332491279841713,0.5427763620362359,0.5254127356323582,1.033047593303919,0.6149885228873588,0.6028817586311941,1.0200814904130662,0.47283340428702203,0.49008019072923104,0.9648082359408445,0.4780471903709775,0.4595913496211241,1.0401570672839424,0.4780471903709775,0.4595913496211241,1.0401570672839424,0.450214464229465,0.45392016997307916,0.991836217051483,0.09738761648380173,0.10122469129557424,0.962093489615411,0.7030907011374461,0.7109022301772002,0.989011809629846,0.01893042516575524,0.01909541676674236,0.991359622939758
21,0.7097676216290988,0.7680253635091955,0.9241460703668556,0.7097676216290988,0.7680253635091955,0.9241460703668556,0.7393329054916244,0.7881640862314759,0.9380443976160692,0.5976133586261937,0.6255908042794553,0.9552783617312188,0.5976133586261937,0.6255908042794553,0.9552783617312188,0.6585703363905164,0.6455000454095478,1.020248319227733,0.552525123295197,0.532328496304573,1.0379401574982912,0.552525123295197,0.532328496304573,1.0379401574982912,0.33643356318451967,0.35731897581095795,0.9415496683907214,0.5339335952210793,0.5394416192417113,0.9897893973617116,0.5989554676024258,0.5877772132229937,1.0190178423524412,0.48881258827253843,0.466634488016309,1.0475277777913712,0.43353249889017575,0.4221590905061125,1.0269410481494738,0.43353249889017575,0.4221590905061125,1.0269410481494738,0.4096160441800978,0.41699456596885887,0.9823054725626518,0.07367630747918061,0.07835942568682215,0.9402354194585539,0.6920292855503078,0.7056735108930545,0.9806649603079484,0.032839635267410607,0.020525513065413982,1.5999422359261868
22,0.7529752490630891,0.8150822143174121,0.9238028211591707,0.7529752490630891,0.8150822143174121,0.9238028211591707,0.7340103894949764,0.8060278303205686,0.9106514215558168,0.5818184317890998,0.6660194306928364,0.8735757621723659,0.5818184317890998,0.6660194306928364,0.8735757621723659,0.5711739415755168,0.6263781046212628,0.911867668045126,0.497110601474308,0.5379821820916915,0.9240280031980362,0.497110601474308,0.5379821820916915,0.9240280031980362,0.2828744439847705,0.3454838239256177,0.8187776804440866,0.541358653312632,0.5504709705401314,0.9834463255736116,0.5775232551321536,0.6184824618279832,0.9337746674743682,0.4929720217076708,0.5472212290395501,0.9008642127662075,0.4086106293946764,0.4880938146498723,0.8371559260339898,0.4086106293946764,0.4880938146498723,0.8371559260339898,0.45557756764007734,0.5036059016999882,0.9046311135398039,0.07141076851228786,0.08333340038620152,0.8569285326332631,0.6993115198652788,0.7015739159618658,0.9967752562558071,0.02325417641712245,0.013133289451741763,1.7706284859227277
23,0.8001363257412849,0.8104715461547438,0.9872478923381159,0.8001363257412849,0.8104715461547438,0.9872478923381159,0.7774731901774103,0.8204499532516137,0.9476180565263274,0.5843672734782261,0.6272954219980938,0.9315662971313727,0.5843672734782261,0.6272954219980938,0.9315662971313727,0.5628369454911181,0.6323287633989462,0.8901017604603499,0.37427926119517285,0.4683528509471791,0.7991394958699293,0.37427926119517285,0.4683528509471791,0.7991394958699293,0.24135944991195868,0.33432673587503214,0.7219268578094703,0.44830499280847097,0.5173281321221904,0.8665776418719551,0.5596502116646365,0.5978834863381067,0.9360522985713489,0.40277816451528115,0.5055914718521167,0.7966474652742798,0.3759955817254468,0.444615043769592,0.8456654514827773,0.3759955817254468,0.444615043769592,0.8456654514827773,0.45278252116166623,0.4633738257284463,0.9771430668313428,0.09355517430465822,0.08926282664140961,1.0480866204303838,0.6995101144775585,0.7077626552622013,0.9883399601218215,0.016860322766306363,0.022707642912941313,0.7424955038683252
24,0.6743044800259455,0.6505091127363285,1.0365796063786457,0.6743044800259455,0.6505091127363285,1.0365796063786457,0.6624334721620402,0.638013566763572,1.0382748998933395,0.49836762143945057,0.46171654817932073,1.0793800295974996,0.49836762143945057,0.46171654817932073,1.0793800295974996,0.5589475867647853,0.5558531742716867,1.005566960190797,0.5064293385406473,0.5047447554355987,1.003337495014871,0.5064293385406473,0.5047447554355987,1.003337495014871,0.2822138445732364,0.3312311476867378,0.8520148136555697,0.4651176436207125,0.5230682994956385,0.8892101549055752,0.49544437035220845,0.5529023107176938,0.8960793991059611,0.42567668852668405,0.468844351532816,0.9079275182371255,0.3721124959436503,0.36793936626067925,1.0113418950665216,0.3721124959436503,0.36793936626067925,1.0113418950665216,0.37290281224288413,0.37571949030016444,0.9925032420994981,0.0766777920512274,0.0700249040454339,1.09500745622553,0.6956065978008115,0.7022215138170352,0.9905800151575144,0.017714453344874186,0.016289894604178793,1.0874504578028366
25,0.8134328814585818,0.8319059938542172,0.9777942309201916,0.8134328814585818,0.8319059938542172,0.9777942309201916,0.7745490553027434,0.7992749332890411,0.9690646147445787,0.557477993652145,0.6126834905753706,0.9098955696172224,0.557477993652145,0.6126834905753706,0.9098955696172224,0.5849258307608546,0.6490303711894342,0.9012302917179368,0.48680268702009655,0.500161175308212,0.9732916328823731,0.48680268702009655,0.500161175308212,0.9732916328823731,0.2908970649544621,0.3477545873476388,0.8365010140431646,0.5343339478499369,0.5287556135702429,1.0105499291856745,0.5811749700735844,0.5826879131581756,0.9974035104377041,0.49156887460193605,0.47678708576637474,1.03100291362087,0.45128604235096453,0.4409178159321567,1.023515099740046,0.45128604235096453,0.4409178159321567,1.023515099740046,0.4548888602021161,0.4392207922800037,1.0356724185136572,0.07497588643694209,0.07882107718314238,0.9512162116578804,0.7213106411304397,0.7081454618137077,1.0185910664215982,0.018611267746925307,0.018920582742893155,0.9836519308009141
26,0.8285487207324378,0.8430337182239923,0.9828180093175041,0.8285487207324378,0.8430337182239923,0.9828180093175041,0.8326736930961883,0.8314716719550801,1.0014456549533213,0.6433104206127125,0.6314746158452003,1.0187431204208748,0.6433104206127125,0.6314746158452003,1.0187431204208748,0.6663871368822951,0.6381213014405276,1.0442953955274001,0.489412851467544,0.47095043410900844,1.039202463829266,0.489412851467544,0.47095043410900844,1.039202463829266,0.3517859424765503,0.3249040887090421,1.082737813101458,0.5395820673183119,0.5111401498888379,1.0556440683355817,0.603171984329103,0.5684205573657012,1.0611368229264164,0.5297391179215882,0.47751274026563123,1.109371694725683,0.39331571959416833,0.40159934382071977,0.9793734119489763,0.39331571959416833,0.40159934382071977,0.9793734119489763,0.40126227878327425,0.42891326386376444,0.9355324551369599,0.06948943164357742,0.0791849178232924,0.877558928565775,0.6957032088808551,0.6928301593974595,1.0041468308566335,0.01547094008417997,0.016576142747474015,0.9333257030823734
